ItemID,Sentiment,SentimentSource
5909,0,Sentiment140
5910,0,Sentiment140
5911,0,Sentiment140
5912,0,Sentiment140
5913,0,Sentiment140
5914,1,Sentiment140
5915,1,Sentiment140
5916,0,Sentiment140
5917,1,Sentiment140
5918,1,Sentiment140
5919,1,Sentiment140
5920,0,Sentiment140
5921,0,Sentiment140
5922,0,Sentiment140
5923,0,Sentiment140
5924,0,Sentiment140
5925,0,Sentiment140
5926,1,Sentiment140
5927,0,Sentiment140
5928,0,Sentiment140
5929,0,Sentiment140
5930,0,Sentiment140
5931,1,Sentiment140
5932,0,Sentiment140
5933,0,Sentiment140
5934,0,Sentiment140
5935,1,Sentiment140
5936,0,Sentiment140
5937,1,Sentiment140
5938,0,Sentiment140
5939,1,Sentiment140
5940,1,Sentiment140
5941,0,Sentiment140
5942,1,Sentiment140
5943,0,Sentiment140
5944,0,Sentiment140
5945,1,Sentiment140
5946,0,Sentiment140
5947,0,Sentiment140
5948,1,Sentiment140
5949,1,Sentiment140
5950,1,Sentiment140
5951,1,Sentiment140
5952,1,Sentiment140
5953,1,Sentiment140
5954,0,Sentiment140
5955,1,Sentiment140
5956,1,Sentiment140
5957,0,Sentiment140
5958,1,Sentiment140
5959,1,Sentiment140
5960,0,Sentiment140
5961,0,Sentiment140
5962,0,Sentiment140
5963,0,Sentiment140
5964,0,Sentiment140
5965,0,Sentiment140
5966,1,Sentiment140
5967,0,Sentiment140
5968,0,Sentiment140
5969,0,Sentiment140
5970,0,Sentiment140
5971,0,Sentiment140
5972,0,Sentiment140
5973,0,Sentiment140
5974,0,Sentiment140
5975,0,Sentiment140
5976,0,Sentiment140
5977,0,Sentiment140
5978,0,Sentiment140
5979,0,Sentiment140
5980,1,Sentiment140
5981,1,Sentiment140
5982,0,Sentiment140
5983,0,Sentiment140
5984,0,Sentiment140
5985,0,Sentiment140
5986,0,Sentiment140
5987,1,Sentiment140
5988,0,Sentiment140
5989,0,Sentiment140
5990,0,Sentiment140
5991,0,Sentiment140
5992,0,Sentiment140
5993,0,Sentiment140
5994,0,Sentiment140
5995,0,Sentiment140
5996,0,Sentiment140
5997,0,Sentiment140
5998,0,Sentiment140
5999,1,Sentiment140
6000,0,Sentiment140
6001,0,Sentiment140
6002,0,Sentiment140
6003,0,Sentiment140
6004,1,Sentiment140
6005,1,Sentiment140
6006,1,Sentiment140
6007,1,Sentiment140
6008,0,Sentiment140
6009,0,Sentiment140
6010,1,Sentiment140
6011,1,Sentiment140
6012,1,Sentiment140
6013,1,Sentiment140
6014,1,Sentiment140
6015,1,Sentiment140
6016,1,Sentiment140
6017,1,Sentiment140
6018,1,Sentiment140
6019,0,Sentiment140
6020,1,Sentiment140
6021,1,Sentiment140
6022,1,Sentiment140
6023,0,Sentiment140
6024,1,Sentiment140
6025,0,Sentiment140
6026,1,Sentiment140
6027,0,Sentiment140
6028,1,Sentiment140
6029,1,Sentiment140
6030,1,Sentiment140
6031,0,Sentiment140
6032,0,Sentiment140
6033,0,Sentiment140
6034,0,Sentiment140
6035,1,Sentiment140
6036,1,Sentiment140
6037,0,Sentiment140
6038,1,Sentiment140
6039,1,Sentiment140
6040,0,Sentiment140
6041,0,Sentiment140
6042,0,Sentiment140
6043,0,Sentiment140
6044,0,Sentiment140
6045,1,Sentiment140
6046,0,Sentiment140
6047,0,Sentiment140
6048,0,Sentiment140
6049,1,Sentiment140
6050,0,Sentiment140
6051,0,Sentiment140
6052,0,Sentiment140
6053,0,Sentiment140
6054,1,Sentiment140
6055,1,Sentiment140
6056,1,Sentiment140
6057,1,Sentiment140
6058,0,Sentiment140
6059,0,Sentiment140
6060,0,Sentiment140
6061,0,Sentiment140
6062,0,Sentiment140
6063,0,Sentiment140
6064,0,Sentiment140
6065,0,Sentiment140
6066,0,Sentiment140
6067,0,Sentiment140
6068,0,Sentiment140
6069,0,Sentiment140
6070,0,Sentiment140
6071,0,Sentiment140
6072,0,Sentiment140
6073,0,Sentiment140
6074,0,Sentiment140
6075,0,Sentiment140
6076,0,Sentiment140
6077,0,Sentiment140
6078,0,Sentiment140
6079,0,Sentiment140
6080,1,Sentiment140
6081,1,Sentiment140
6082,0,Sentiment140
6083,0,Sentiment140
6084,0,Sentiment140
6085,0,Sentiment140
6086,1,Sentiment140
6087,0,Sentiment140
6088,1,Sentiment140
6089,0,Sentiment140
6090,0,Sentiment140
6091,1,Sentiment140
6092,1,Sentiment140
6093,1,Sentiment140
6094,1,Sentiment140
6095,0,Sentiment140
6096,0,Sentiment140
6097,0,Sentiment140
6098,1,Sentiment140
6099,0,Sentiment140
6100,0,Sentiment140
6101,1,Sentiment140
6102,1,Sentiment140
6103,1,Sentiment140
6104,0,Sentiment140
6105,0,Sentiment140
6106,0,Sentiment140
6107,0,Sentiment140
6108,0,Sentiment140
6109,1,Sentiment140
6110,0,Sentiment140
6111,0,Sentiment140
6112,1,Sentiment140
6113,0,Sentiment140
6114,0,Sentiment140
6115,0,Sentiment140
6116,0,Sentiment140
6117,0,Sentiment140
6118,0,Sentiment140
6119,0,Sentiment140
6120,0,Sentiment140
6121,0,Sentiment140
6122,0,Sentiment140
6123,0,Sentiment140
6124,0,Sentiment140
6125,0,Sentiment140
6126,0,Sentiment140
6127,0,Sentiment140
6128,0,Sentiment140
6129,0,Sentiment140
6130,0,Sentiment140
6131,0,Sentiment140
6132,0,Sentiment140
6133,0,Sentiment140
6134,0,Sentiment140
6135,0,Sentiment140
6136,0,Sentiment140
6137,0,Sentiment140
6138,0,Sentiment140
6139,0,Sentiment140
6140,1,Sentiment140
6141,1,Sentiment140
6142,1,Sentiment140
6143,1,Sentiment140
6144,1,Sentiment140
6145,1,Sentiment140
6146,0,Sentiment140
6147,0,Sentiment140
6148,1,Sentiment140
6149,0,Sentiment140
6150,0,Sentiment140
6151,0,Sentiment140
6152,0,Sentiment140
6153,0,Sentiment140
6154,0,Sentiment140
6155,1,Sentiment140
6156,0,Sentiment140
6157,1,Sentiment140
6158,0,Sentiment140
6159,0,Sentiment140
6160,0,Sentiment140
6161,0,Sentiment140
6162,1,Sentiment140
6163,0,Sentiment140
6164,0,Sentiment140
6165,0,Sentiment140
6166,0,Sentiment140
6167,0,Sentiment140
6168,0,Sentiment140
6169,0,Sentiment140
6170,0,Sentiment140
6171,0,Sentiment140
6172,0,Sentiment140
6173,0,Sentiment140
6174,0,Sentiment140
6175,0,Sentiment140
6176,0,Sentiment140
6177,0,Sentiment140
6178,0,Sentiment140
6179,0,Sentiment140
6180,1,Sentiment140
6181,0,Sentiment140
6182,1,Sentiment140
6183,0,Sentiment140
6184,0,Sentiment140
6185,0,Sentiment140
6186,1,Sentiment140
6187,1,Sentiment140
6188,0,Sentiment140
6189,1,Sentiment140
6190,1,Sentiment140
6191,0,Sentiment140
6192,0,Sentiment140
6193,0,Sentiment140
6194,1,Sentiment140
6195,1,Sentiment140
6196,1,Sentiment140
6197,1,Sentiment140
6198,0,Sentiment140
6199,0,Sentiment140
6200,0,Sentiment140
6201,1,Sentiment140
6202,0,Sentiment140
6203,1,Sentiment140
6204,1,Sentiment140
6205,0,Sentiment140
6206,1,Sentiment140
6207,0,Sentiment140
6208,0,Sentiment140
6209,1,Sentiment140
6210,0,Sentiment140
6211,0,Sentiment140
6212,0,Sentiment140
6213,0,Sentiment140
6214,0,Sentiment140
6215,0,Sentiment140
6216,0,Sentiment140
6217,1,Sentiment140
6218,0,Sentiment140
6219,0,Sentiment140
6220,1,Sentiment140
6221,1,Sentiment140
6222,0,Sentiment140
6223,0,Sentiment140
6224,1,Sentiment140
6225,0,Sentiment140
6226,1,Sentiment140
6227,0,Sentiment140
6228,0,Sentiment140
6229,0,Sentiment140
6230,1,Sentiment140
6231,0,Sentiment140
6232,0,Sentiment140
6233,1,Sentiment140
6234,0,Sentiment140
6235,0,Sentiment140
6236,0,Sentiment140
6237,1,Sentiment140
6238,1,Sentiment140
6239,1,Sentiment140
6240,1,Sentiment140
6241,0,Sentiment140
6242,1,Sentiment140
6243,0,Sentiment140
6244,0,Sentiment140
6245,0,Sentiment140
6246,0,Sentiment140
6247,1,Sentiment140
6248,1,Sentiment140
6249,1,Sentiment140
6250,0,Sentiment140
6251,0,Sentiment140
6252,0,Sentiment140
6253,0,Sentiment140
6254,0,Sentiment140
6255,0,Sentiment140
6256,0,Sentiment140
6257,0,Sentiment140
6258,0,Sentiment140
6259,0,Sentiment140
6260,0,Sentiment140
6261,0,Sentiment140
6262,0,Sentiment140
6263,0,Sentiment140
6264,0,Sentiment140
6265,0,Sentiment140
6266,0,Sentiment140
6267,0,Sentiment140
6268,0,Sentiment140
6269,0,Sentiment140
6270,0,Sentiment140
6271,0,Sentiment140
6272,1,Sentiment140
6273,0,Sentiment140
6274,1,Sentiment140
6275,0,Sentiment140
6276,0,Sentiment140
6277,1,Sentiment140
6278,0,Sentiment140
6279,0,Sentiment140
6280,0,Sentiment140
6281,0,Sentiment140
6282,0,Sentiment140
6283,0,Sentiment140
6284,0,Sentiment140
6285,0,Sentiment140
6286,0,Sentiment140
6287,1,Sentiment140
6288,1,Sentiment140
6289,0,Sentiment140
6290,0,Sentiment140
6291,0,Sentiment140
6292,0,Sentiment140
6293,0,Sentiment140
6294,0,Sentiment140
6295,0,Sentiment140
6296,0,Sentiment140
6297,0,Sentiment140
6298,0,Sentiment140
6299,0,Sentiment140
6300,0,Sentiment140
6301,0,Sentiment140
6302,0,Sentiment140
6303,0,Sentiment140
6304,0,Sentiment140
6305,1,Sentiment140
6306,0,Sentiment140
6307,1,Sentiment140
6308,0,Sentiment140
6309,0,Sentiment140
6310,0,Sentiment140
6311,0,Sentiment140
6312,0,Sentiment140
6313,0,Sentiment140
6314,0,Sentiment140
6315,1,Sentiment140
6316,0,Sentiment140
6317,1,Sentiment140
6318,1,Sentiment140
6319,0,Sentiment140
6320,1,Sentiment140
6321,0,Sentiment140
6322,0,Sentiment140
6323,1,Sentiment140
6324,1,Sentiment140
6325,0,Sentiment140
6326,0,Sentiment140
6327,1,Sentiment140
6328,1,Sentiment140
6329,0,Sentiment140
6330,1,Sentiment140
6331,0,Sentiment140
6332,1,Sentiment140
6333,0,Sentiment140
6334,1,Sentiment140
6335,1,Sentiment140
6336,1,Sentiment140
6337,1,Sentiment140
6338,1,Sentiment140
6339,0,Sentiment140
6340,1,Sentiment140
6341,1,Sentiment140
6342,0,Sentiment140
6343,1,Sentiment140
6344,0,Sentiment140
6345,0,Sentiment140
6346,1,Sentiment140
6347,1,Sentiment140
6348,0,Sentiment140
6349,0,Sentiment140
6350,1,Sentiment140
6351,1,Sentiment140
6352,0,Sentiment140
6353,0,Sentiment140
6354,1,Sentiment140
6355,1,Sentiment140
6356,1,Sentiment140
6357,1,Sentiment140
6358,0,Sentiment140
6359,1,Sentiment140
6360,0,Sentiment140
6361,0,Sentiment140
6362,1,Sentiment140
6363,0,Sentiment140
6364,0,Sentiment140
6365,1,Sentiment140
6366,0,Sentiment140
6367,1,Sentiment140
6368,1,Sentiment140
6369,1,Sentiment140
6370,1,Sentiment140
6371,1,Sentiment140
6372,1,Sentiment140
6373,1,Sentiment140
6374,1,Sentiment140
6375,0,Sentiment140
6376,0,Sentiment140
6377,1,Sentiment140
6378,1,Sentiment140
6379,0,Sentiment140
6380,0,Sentiment140
6381,1,Sentiment140
6382,0,Sentiment140
6383,0,Sentiment140
6384,0,Sentiment140
6385,0,Sentiment140
6386,0,Sentiment140
6387,0,Sentiment140
6388,0,Sentiment140
6389,0,Sentiment140
6390,0,Sentiment140
6391,1,Sentiment140
6392,1,Sentiment140
6393,1,Sentiment140
6394,0,Sentiment140
6395,0,Sentiment140
6396,1,Sentiment140
6397,1,Sentiment140
6398,0,Sentiment140
6399,1,Sentiment140
6400,1,Sentiment140
6401,0,Sentiment140
6402,0,Sentiment140
6403,0,Sentiment140
6404,1,Sentiment140
6405,1,Sentiment140
6406,0,Sentiment140
6407,1,Sentiment140
6408,1,Sentiment140
6409,1,Sentiment140
6410,1,Sentiment140
6411,1,Sentiment140
6412,1,Sentiment140
6413,0,Sentiment140
6414,0,Sentiment140
6415,1,Sentiment140
6416,1,Sentiment140
6417,1,Sentiment140
6418,1,Sentiment140
6419,1,Sentiment140
6420,1,Sentiment140
6421,1,Sentiment140
6422,0,Sentiment140
6423,1,Sentiment140
6424,1,Sentiment140
6425,0,Sentiment140
6426,1,Sentiment140
6427,0,Sentiment140
6428,1,Sentiment140
6429,0,Sentiment140
6430,1,Sentiment140
6431,1,Sentiment140
6432,1,Sentiment140
6433,0,Sentiment140
6434,0,Sentiment140
6435,0,Sentiment140
6436,0,Sentiment140
6437,0,Sentiment140
6438,1,Sentiment140
6439,1,Sentiment140
6440,0,Sentiment140
6441,1,Sentiment140
6442,0,Sentiment140
6443,0,Sentiment140
6444,0,Sentiment140
6445,0,Sentiment140
6446,0,Sentiment140
6447,1,Sentiment140
6448,1,Sentiment140
6449,0,Sentiment140
6450,1,Sentiment140
6451,1,Sentiment140
6452,1,Sentiment140
6453,1,Sentiment140
6454,1,Sentiment140
6455,0,Sentiment140
6456,0,Sentiment140
6457,1,Sentiment140
6458,1,Sentiment140
6459,1,Sentiment140
6460,1,Sentiment140
6461,1,Sentiment140
6462,1,Sentiment140
6463,1,Sentiment140
6464,0,Sentiment140
6465,1,Sentiment140
6466,1,Sentiment140
6467,1,Sentiment140
6468,1,Sentiment140
6469,1,Sentiment140
6470,1,Sentiment140
6471,0,Sentiment140
6472,1,Sentiment140
6473,1,Sentiment140
6474,1,Sentiment140
6475,1,Sentiment140
6476,1,Sentiment140
6477,0,Sentiment140
6478,0,Sentiment140
6479,0,Sentiment140
6480,1,Sentiment140
6481,1,Sentiment140
6482,0,Sentiment140
6483,1,Sentiment140
6484,1,Sentiment140
6485,1,Sentiment140
6486,0,Sentiment140
6487,0,Sentiment140
6488,1,Sentiment140
6489,1,Sentiment140
6490,1,Sentiment140
6491,1,Sentiment140
6492,0,Sentiment140
6493,1,Sentiment140
6494,0,Sentiment140
6495,0,Sentiment140
6496,0,Sentiment140
6497,0,Sentiment140
6498,0,Sentiment140
6499,0,Sentiment140
6500,1,Sentiment140
